Day11_23C,Day11_29C,Day13_23C,Day13_29C,Day3_23C,Day3_29C,Day5_23C,Day5_29C,Day7_23C,Day7_29C,Day9_23C,Day9_29C,proteinID
1.8558,2.82225,2.30695,2.5554,0.86775,0,1.7232,0.9721,0,2.06375,1.7494,0,CHOYP_ISCW_ISCW017526.2.2|m.57044
75.45525,80.32965,58.0508,43.53685,56.14465,51.9053,70.73325,87.98165,66.93275,61.82785,82.28985,77.1222,CHOYP_ISCW_ISCW017655.1.1|m.22914
20.68785,32.89115,14.4125,29.82065,18.2938,24.8543,47.50195,29.9987,33.3529,23.00155,33.58905,22.95405,CHOYP_ISCW_ISCW019130.1.2|m.10722
2.46245,0,11.9101,8.8977,69.15575,52.46915,23.969,0,2.38175,2.75625,0,7.10775,CHOYP_ISCW_ISCW019177.2.4|m.56600
0,0,0,0,3.0748,0,0,0,0,0,0,0,CHOYP_ISCW_ISCW019177.4.4|m.63940
5.68195,12.39305,9.1826,9.80495,8.4195,9.9961,6.3243,6.53605,10.3981,7.9488,4.83185,10.0072,CHOYP_ISCW_ISCW019590.1.1|m.30707
0,0,0,1.0114,0.66395,0,0,0,4.67605,0,0,0,CHOYP_LOC100877438.2.2|m.37290
1.6714,0.8728,7.00535,6.7568,3.62885,5.36055,3.64735,4.9684,3.83035,1.88685,2.3351,1.59375,CHOYP_ISCW_ISCW019991.1.5|m.8713
1.57105,2.3892,1.48295,3.5843,1.04195,2.19635,1.7614,2.38525,2.95395,3.0466,4.10365,3.43015,CHOYP_ISCW_ISCW020028.1.1|m.57937
2.97015,6.01605,3.64085,8.8814,4.6254,5.57965,2.66125,3.0337,1.39905,4.16915,2.12605,4.3528,CHOYP_LOC100118048.1.1|m.62637
0,0.65895,0.7759,0,0,0,0,0.64315,0,0,0,0,CHOYP_LOC100533220.2.2|m.13989
33.4495,30.5602,32.9948,33.5441,30.98065,35.67765,34.1159,38.5414,37.3113,37.212,37.63635,38.6225,CHOYP_ISCW_ISCW021601.2.2|m.20304
1.09305,0,3.7573,0,0.9569,0,0,0,0,1.18875,0,0,CHOYP_BRAFLDRAFT_208293.6.20|m.36168
71.2882,83.3873,86.7918,82.39565,84.5278,84.00645,63.3965,73.74225,65.04645,75.14305,63.60225,80.0505,CHOYP_ISCW_ISCW022189.1.1|m.8227
7.8451,3.9643,9.55125,10.723,3.46565,5.4838,3.49075,5.95535,5.54015,6.53225,5.5152,7.6064,CHOYP_AGAP_AGAP002350.1.1|m.37286
0.5329,0.98945,2.9793,2.24355,1.73,0.9134,0.4799,0,0.94865,0.5917,0.9229,0.5258,CHOYP_ITA5.1.1|m.55930
0.7939,0.805,1.8843,0.74735,0.7146,0,0.7299,0,0,0.89275,0,0,CHOYP_ITB1B.1.1|m.59423
2.43745,3.18815,2.61565,3.85195,4.9674,4.2615,2.495,5.3189,2.3217,3.521,3.3256,4.43445,CHOYP_ITSN1.4.4|m.35131
2.37825,2.8004,5.78985,6.1669,3.85315,5.1769,6.70665,5.1972,5.2204,7.48235,5.62335,3.8374,CHOYP_JIP3.1.1|m.25162
1.94265,1.6375,4.5468,6.8439,0.877,4.0614,7.2009,3.2287,3.6107,9.6937,3.62955,3.66195,CHOYP_KAL1.1.1|m.60996
2.63115,1.9211,0,0,1.9816,0,0.3783,2.27875,4.8536,2.07635,3.5144,3.68335,CHOYP_Y0777.3.3|m.60141
11.4801,12.9895,6.25565,2.42695,0,0,0,12.87855,9.4879,0,11.9616,9.9754,CHOYP_LOC100535716.2.3|m.39162
0,0,0,0,0,0,0,0,0,0,1.79405,0,CHOYP_contig_051433|m.61487
363.81615,437.23165,476.5744,451.4212,410.63725,343.2885,341.04545,372.35145,354.04625,414.0703,363.883,382.3525,CHOYP_KARG.2.11|m.2196
20.42145,26.92315,44.88575,30.00655,28.97455,22.9129,23.618,37.30675,26.7507,38.72195,19.2374,21.85415,CHOYP_KARG.11.11|m.50800
0,0,0,0,3.88155,4.0985,2.03045,0,0,0,4.14125,2.1745,CHOYP_KARG.3.11|m.2494
0,8.4492,0,0,0,0,0,0,0,4.73785,0,0,CHOYP_KARG.4.11|m.5401
0,0,0,0,0,3.3941,0,0,0,0,0,0,CHOYP_KARG.9.11|m.50527
1.07915,2.1088,2.5404,1.9795,3.68245,1.99105,2.77315,2.10235,1.95235,1.2045,2.96685,3.03215,CHOYP_KBP.1.1|m.16212
2.9112,1.535,0,4.00855,0,4.0777,6.49375,1.5367,6.8356,4.848,1.44515,1.4578,CHOYP_KC1D.1.3|m.12297
1.50335,0,0,0,0,0,0,0,0,1.68035,0,0,CHOYP_KCP.10.13|m.44423
5.24995,7.35825,5.07205,7.6415,3.6854,5.82975,5.5854,3.1337,6.84005,4.6327,6.8228,7.06115,CHOYP_BRAFLDRAFT_208436.22.32|m.59131
9.9801,6.9912,7.4276,9.87445,4.89995,7.4994,6.4079,5.58635,8.03615,6.4724,6.0851,3.8037,CHOYP_KCP.6.13|m.26127
1.8315,1.2455,1.49325,5.92965,0.54185,1.43115,0.54575,0.96415,2.5658,0,3.998,5.95795,CHOYP_BRAFLDRAFT_117875.1.1|m.48427
0,0,0,0,0,0,2.6434,0,0,0,2.7115,0,CHOYP_KDM2B.1.1|m.58689
0,0,0,0.37425,0,0,0,0.78235,0.37905,0.4467,0,0.39675,CHOYP_KI21A.1.2|m.43900
7.8964,7.98045,0,3.7009,6.97665,0,3.5175,3.9734,3.674,8.87415,7.44335,3.86855,CHOYP_KIAA1143.1.1|m.1249
83.71215,77.7929,83.5294,68.81845,73.92125,70.2344,72.8693,92.7048,76.74795,93.02125,99.08045,79.5185,CHOYP_KIF2A.2.2|m.62687
1.69925,0.91675,0,0.81845,2.25385,1.5852,3.0441,0,3.1798,0,0.86435,2.4733,CHOYP_KIF3A.1.1|m.51746
14.40415,17.7291,11.50785,18.53955,13.9225,15.95725,14.00435,17.22155,17.21195,16.50605,14.8721,20.07805,CHOYP_KINH.1.9|m.1032
2.26105,4.53065,0,4.10005,1.9804,2.09105,1.9947,3.3721,1.0787,3.7327,1.1242,4.3465,CHOYP_KINH.6.9|m.42394
0,1.68005,0,0,0,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_208436.27.32|m.61232
9.8759,14.53585,8.75775,15.61175,13.49965,11.7405,12.03085,13.54825,9.2679,11.9758,12.6675,10.4588,CHOYP_KLC.2.3|m.40314
4.22985,3.42675,0,2.30635,2.23435,3.9286,1.5319,1.72675,3.18755,4.68635,1.6673,1.636,CHOYP_KPC2.1.3|m.22368
0,1.45965,2.57055,2.5615,0.67045,0,0,3.5371,1.3175,2.3449,0.7025,0,CHOYP_KPCD3.1.1|m.10808
0,0,4.1541,3.1024,3.03915,4.71795,4.52445,6.847,3.1576,3.75275,3.2846,1.68195,CHOYP_LOC100180636.1.1|m.66440
1.02495,1.0313,0,0,0,0.9448,0.91725,0,0,0,0.97195,0.9803,CHOYP_NEMVEDRAFT_V1G122840.1.2|m.28819
0,6.18755,1.29095,6.4812,1.80305,4.7515,3.65605,1.0922,0,1.17915,0,4.94425,CHOYP_BRAFLDRAFT_208436.28.32|m.61328
94.0074,98.04765,90.84055,86.00415,66.8314,76.29425,80.96615,85.6035,86.9018,100.0119,85.7986,87.19975,CHOYP_KPYM.1.1|m.33498
12.6696,5.78125,4.16925,9.48025,2.0627,5.3356,2.03245,2.30105,7.54,2.5397,13.06165,2.2143,CHOYP_KPYK.3.4|m.47446
0,1.6181,0,0,0,0,0,0,0,0,0,0,CHOYP_KPYK.4.4|m.48513
3.20605,6.4033,0,5.6957,0,0,0,12.5491,0,13.8504,8.7561,9.0496,CHOYP_KPYK.2.4|m.19753
37.72345,36.54995,32.05865,34.62425,31.26465,31.472,32.18665,38.09765,33.8525,37.51805,38.81485,40.6932,CHOYP_KS6A1.1.1|m.38386
0,0,1.6307,0.65575,2.3668,3.7486,1.22635,1.3495,3.1212,0.79105,2.54635,0,CHOYP_KS6A5.1.1|m.51330
0,0.86945,0,0,0.775,0.81145,0,0.8634,0,0.95575,0,0,CHOYP_LOC100870649.1.2|m.13573
0,0,0,0,0.3542,0.64075,0.6112,0,0,0,0,0,CHOYP_MAST4.1.1|m.25573
37.1758,30.8068,26.0745,20.59225,26.8671,27.33605,27.03975,29.49205,30.5203,23.7934,31.6918,27.32585,CHOYP_KS6A1.1.1|m.38387
9.5695,6.056,0,2.18805,3.1679,2.23185,1.10055,1.23865,1.1905,2.6604,4.4723,6.9587,CHOYP_KTNA1.1.2|m.16373
5.42965,2.76245,8.3177,8.76355,7.24495,8.9213,6.0333,9.6201,5.11505,7.62135,10.3062,9.27235,CHOYP_KTNA1.2.2|m.63437
3.07415,1.5888,5.61205,4.23295,1.4115,4.29775,5.50735,4.6673,5.75275,5.11945,4.4698,1.544,CHOYP_LACH.1.1|m.62529
3.60455,3.62775,7.4731,0,4.70945,4.15125,3.89995,7.0911,4.07375,7.79965,4.11275,2.6065,CHOYP_LAMP1.3.3|m.16600
8.7818,5.3565,7.5057,8.85015,3.9302,9.0341,9.42415,7.1221,9.07875,7.83375,9.1446,7.67765,CHOYP_LAMP1.2.3|m.16422
10.4185,13.4358,17.31695,19.04275,2.5699,7.07245,4.32485,13.29785,5.3238,9.48575,8.87895,11.95975,CHOYP_LCP2.12.14|m.40093
5.12125,0,0,0,7.5627,6.39025,4.5651,0,4.8103,8.5708,8.02255,4.1935,CHOYP_LCP2.3.14|m.8968
207.1013,194.41465,136.1998,118.6063,81.71735,121.05345,156.55645,158.9252,204.01965,144.39065,345.0764,203.88955,CHOYP_LDLR.6.7|m.57984
68.18615,25.8567,46.72435,28.714,21.33895,43.75365,31.73795,65.7183,46.31935,49.02125,53.4121,62.01785,CHOYP_BRAFLDRAFT_117068.1.1|m.36193
3.64605,2.622,1.31445,3.31245,3.2163,3.39625,2.3071,2.6261,2.91845,4.61905,3.4385,1.55835,CHOYP_LIPA1.1.1|m.10892
1.07735,1.09265,1.3166,1.90515,0,1.01885,1.8537,1.11375,0,1.2025,1.04825,0,CHOYP_BRAFLDRAFT_208436.4.32|m.22687
2.7615,0,0,5.03735,3.65975,5.7909,6.1276,3.50655,7.7269,1.57785,5.8459,2.00975,CHOYP_LIPB1.1.1|m.35961
0,0,0,0,0,0,0,0,0,0,0.72015,0,CHOYP_LOAG_00377.2.4|m.54574
0.30955,1.33205,0.96055,1.68175,0.7491,0,0.51215,0.53015,0.49235,0.87915,1.4797,0.7659,CHOYP_LOAG_05095.2.2|m.58023
1.84065,4.9034,0.7928,0,1.66485,0,1.12285,0.67385,1.143,0.7259,2.303,0.64075,CHOYP_LOC100888944.1.1|m.45112
10.2097,9.4504,10.3584,10.0901,8.2669,5.5583,5.2901,6.01235,11.14495,12.29495,7.2045,7.4263,CHOYP_LOC100027962.1.1|m.48278
5.23975,7.4236,7.63155,6.68045,3.6982,7.7999,6.5226,4.212,6.86365,6.9731,5.94405,7.09565,CHOYP_LOC100028654.1.1|m.62088
39.9455,46.65895,46.79915,49.03635,35.7334,37.95565,37.9651,41.7354,38.31235,43.30805,39.50615,38.73305,CHOYP_LOC100114310.2.2|m.64227
0.58425,0,0,0.96415,0.93145,0.54035,0,1.0622,0.53385,1.17235,0.55525,0.56235,CHOYP_LOC100743601.1.1|m.37797
0,0.54205,0,0.49455,0.48535,0,0,0.552,0,0.5939,0.5211,0,CHOYP_LOC100114310.1.2|m.39843
76.14765,77.05495,51.993,47.4046,51.2352,56.92355,43.369,49.1824,54.1831,30.5506,51.4752,70.9929,CHOYP_LOC100114310.2.2|m.64228
1.66975,0,0,0,0,0,0,0,0,0,0,1.6033,CHOYP_ISCW_ISCW013810.2.2|m.19882
7.4998,11.62905,13.3566,10.0414,5.6165,11.3155,10.78585,9.88375,10.27695,12.1987,7.65785,9.5203,CHOYP_LOC100114433.2.4|m.6343
3.9873,4.02975,9.7035,3.64675,8.8116,7.4501,5.2992,14.08835,7.53235,6.64005,5.6694,5.8037,CHOYP_LOC100116717.2.2|m.30034
0.43775,0,0.5163,0.6998,0.7277,0.7138,1.36185,0.81035,1.06705,1.7017,1.80915,0,CHOYP_LOC100117775.2.2|m.59969
37.4922,31.49905,13.27465,28.50995,31.64795,31.95345,29.07725,31.4159,29.18985,27.6668,33.8282,30.1753,CHOYP_BRAFLDRAFT_208819.1.1|m.61941
5.9882,4.0165,7.255,7.2695,12.29385,11.11195,8.81845,8.0083,9.2609,4.41935,5.5878,3.85325,CHOYP_LOC100118354.2.4|m.44636
8.3034,8.43145,20.21845,15.18855,14.6725,15.4926,20.3448,18.795,25.36055,16.14745,13.73025,8.06075,CHOYP_LOC100118354.1.4|m.27048
1.7855,2.35055,2.0706,3.0284,1.6607,2.6724,2.71275,2.88125,3.0185,2.88545,2.4514,2.1697,CHOYP_LOC100118464.1.1|m.33259
0.37865,0.1633,0.32075,0,0.19625,0,0.14755,0,0.15195,0,0,0.1574,CHOYP_LOC662585.2.2|m.7262
12.78465,9.6601,0,0,2.86675,0,2.857,3.2261,0,3.58675,3.01215,6.1978,CHOYP_LOC100118502.1.1|m.57420
0,2.66015,0,6.03165,1.20985,2.4985,0,1.3578,0,0,4.96225,3.8249,CHOYP_LOC100120260.1.1|m.41888
1.65615,0,0,1.52275,5.747,0,0,1.668,1.54455,0,0,0,CHOYP_LOC100121425.1.1|m.10532
102.3044,84.2907,66.7301,64.25685,37.886,56.6846,70.99845,93.47105,75.7649,91.3754,98.60735,103.9632,CHOYP_LOC100121788.1.1|m.28436
0,40.28955,30.776,12.6042,0,54.63705,33.1827,10.4615,36.18335,7.6748,46.0857,0,CHOYP_SAHH3.2.2|m.51221
9.57265,11.4278,4.2304,4.7521,8.4453,6.4822,9.26155,5.27845,12.2142,7.72285,13.8869,10.1085,CHOYP_LOC100122211.1.1|m.56146
15.34215,20.6911,13.73635,17.8117,9.96515,11.4759,11.82905,15.4858,10.53745,15.9331,17.3691,21.88135,CHOYP_LOC100122293.2.2|m.61265
22.76085,24.95175,16.95825,27.7851,26.8534,23.61515,19.15875,18.51015,17.7514,18.3145,11.9375,19.03955,CHOYP_LOC100123521.2.2|m.52492
0,1.6978,0,0,0,0,0,1.73115,0,0,0,1.6419,CHOYP_LOC100123521.1.2|m.20656
0,0.20795,0.24185,0.3354,0.32805,0.58955,0.7001,0.20675,0.2004,0,0.50365,0,CHOYP_LOC100123553.1.1|m.34041
0,0,1.0661,1.56145,0,0,0,0.88025,0.8466,0.9837,0,0,CHOYP_TRRAP.1.2|m.339
2.15405,4.2855,7.5847,3.79715,9.17495,3.87315,3.69465,2.1702,7.69545,4.6168,9.6851,2.0577,CHOYP_BRAFLDRAFT_208819.1.1|m.61942
1.0448,1.0596,1.27915,0,0,0,0.9357,1.08,0,0,1.0166,1.0302,CHOYP_LOC100123595.1.2|m.63353
28.4327,28.6621,5.7628,25.9334,16.715,16.1895,11.22865,11.10205,14.7014,10.52345,8.97035,30.59205,CHOYP_LOC100123629.1.1|m.841
0,0,0,0,0,0.4982,0,0,0,0,0,0,CHOYP_LOC100123810.2.2|m.52182
39.1989,38.6802,42.98065,51.13255,27.7209,31.1099,33.11615,38.46575,34.832,39.26855,35.0332,31.3834,CHOYP_LOC100160412.2.2|m.56352
0,0,0,3.7584,9.0905,7.6563,0,6.2389,1.93595,2.3461,1.95425,0,CHOYP_SMP_048560.1.2|m.58825
30.9506,44.26625,22.214,25.01855,17.7407,23.82595,27.5882,36.8763,25.711,32.4511,32.7146,37.16305,CHOYP_LOC100164363.1.1|m.61731
70.01765,72.904,92.1432,78.18635,54.9992,65.33065,66.0867,74.8221,66.1084,77.8528,69.32125,75.437,CHOYP_LOC100166368.1.1|m.44709
71.4625,74.14095,80.76685,62.22125,49.3528,66.7829,74.61725,75.66345,75.1435,69.85445,64.32135,66.01305,CHOYP_RS6.10.12|m.44863
8.116,1.21295,5.65415,5.32405,3.1213,1.13685,5.15545,7.0227,3.28145,5.17995,3.3035,5.63445,CHOYP_LOC100168569.1.2|m.11752
0,0,0,0,6.69365,2.4012,0,0,0,0,0,0,CHOYP_LOC100168620.4.4|m.40081
14.4426,16.19375,19.50785,19.035,15.57605,16.43865,19.9629,16.1884,13.4646,19.59125,21.14555,20.18465,CHOYP_LOC100168796.1.1|m.4672
0,0,0,0,5.02535,0,0,0,0,0,0,0,CHOYP_LOC100175021.7.11|m.58378
0,0,0,0,5.02535,0,0,0,0,0,0,0,CHOYP_LOC100175021.11.11|m.63958
22.9365,26.3558,8.0351,12.0768,20.31155,15.3049,20.4128,19.84675,30.6012,10.93445,27.79995,22.2897,CHOYP_BRAFLDRAFT_211853.1.1|m.18681
0,0,0,0,0,0,0,0,0,1.1751,0,0,CHOYP_LOC100176721.6.6|m.66056
0,0.44735,1.93285,0.417,1.0511,1.1576,0.40785,1.61055,1.86385,2.64815,0.4304,0.43385,CHOYP_LOC100179357.5.6|m.45322
0.6117,0,0.4228,0.33285,0.54045,0.33615,0.54435,0.35395,0.8531,0.68025,0.5766,0.3473,CHOYP_LOC100709948.1.1|m.9245
61.0528,46.12425,61.8022,51.12115,35.90245,56.80085,54.20895,71.88455,52.3365,62.01085,66.8295,54.1273,CHOYP_LOC100179448.1.1|m.8298
314.0089,349.63895,205.9358,280.25025,192.19015,263.0083,239.97475,267.6869,237.45965,268.7423,306.9115,355.3099,CHOYP_LOC100180023.1.7|m.11060
55.3006,66.9364,40.3549,60.6384,45.56075,51.5534,49.21115,55.61665,51.7615,36.80365,55.553,60.68535,CHOYP_LOC100180716.1.2|m.860
0.63425,1.2261,2.1045,1.05435,0.56055,1.07545,0.56965,1.16155,1.62825,1.9261,0.5842,1.6752,CHOYP_LOC100182352.2.2|m.64092
5.2831,30.31365,31.4307,31.17615,37.40775,33.719,37.66395,21.0364,33.7609,17.16215,33.1926,5.0084,CHOYP_LOC100182585.2.2|m.24665
57.64235,30.97185,62.5407,11.2752,18.15345,9.57855,12.7754,32.83875,15.37985,34.39635,13.52505,63.72895,CHOYP_ISCW_ISCW019027.2.2|m.66984
0,1.49665,0,0,0,0,3.7692,0,0,0,0,0,CHOYP_LOC100183583.1.2|m.3863
8.7943,5.8986,3.59895,2.7485,2.6218,13.60435,18.07665,11.761,10.7645,3.3111,13.5728,16.99065,CHOYP_LOC100183847.1.2|m.12797
0,0,0,0,0.59655,0,0.60915,0,0,0,0,0,CHOYP_LOC100185060.2.2|m.18100
1.0097,1.01595,1.20145,0.9064,1.71885,0.93075,0.90365,1.01705,1.77185,1.0977,0.9575,0.9703,CHOYP_ABHD2.2.2|m.32276
1.008,0,0,0,0,0,0,0,0,0,1.85015,0,CHOYP_BRAFLDRAFT_212438.1.1|m.29117
62.4904,73.78105,50.7204,63.50385,88.92865,71.27105,67.88795,55.8702,51.8499,50.24485,45.81525,63.97995,CHOYP_LOC100185549.1.6|m.31232
53.7312,79.64665,50.36185,79.50855,109.6113,69.47795,92.0018,74.57925,53.9041,101.40295,58.43635,56.1622,CHOYP_LOC100185549.5.6|m.62694
0,0,0,26.53075,76.739,30.9232,14.97105,0,11.54035,32.0986,27.80995,4.0516,CHOYP_NEMVEDRAFT_V1G242153.2.4|m.15572
4.24365,8.49205,5.0817,7.56825,3.7148,7.71975,7.364,4.2759,7.7426,0,4.0157,12.0447,CHOYP_RS23.4.9|m.24810
0,0,1.6197,1.2175,1.18755,0,0,0,2.41545,2.8707,1.24625,0,CHOYP_LOC100186360.1.2|m.50759
135.64325,121.44005,139.9971,105.21215,100.07095,129.64695,132.7258,133.0672,121.9119,114.4833,135.77515,138.0993,CHOYP_LOC100186361.3.3|m.66600
28.2142,8.19475,9.9327,7.5478,25.0284,11.3573,3.6106,32.34195,3.7713,9.11105,0,15.7233,CHOYP_ISCW_ISCW016148.3.6|m.54385
0,1.1705,0,1.0656,0,0,0,0,0,0,0,0,CHOYP_SHD.1.1|m.20907
0,0,0.4435,0,0.3366,0,0.33415,0,0,0,0,0,CHOYP_AGAP_AGAP006590.1.1|m.42108
0.31435,0.3183,0.37665,0,0.4736,0.30075,0.28535,0.3163,0.296,0.3495,0.2984,0.571,CHOYP_LOC100186692.1.1|m.7600
0,0,0,0,0,0,0,0.4089,0,0,0,0,CHOYP_BRAFLDRAFT_74063.2.5|m.9454
6.39345,3.4782,2.3962,7.66955,0,3.6743,4.81355,4.97395,4.17205,5.4693,4.65635,6.2113,CHOYP_LOC100199379.2.2|m.63866
0.898,11.7902,9.16645,31.3991,0,0,0,0,0.8477,2.7866,3.15465,5.68045,CHOYP_LOC100206475.1.16|m.4004
0.7195,1.44785,0.341,1.74215,0,0.2721,0,0,0.4468,0.7952,0.679,1.1569,CHOYP_LOC100210677.8.8|m.43132
0.9446,1.4275,1.19875,1.29115,0,0,0.4758,0.5324,0.4835,0.5778,0.5027,0.91585,CHOYP_LOC100210677.7.8|m.42871
40.07425,83.46505,91.15755,70.49535,46.3082,25.63555,46.7362,80.61835,25.647,72.1983,16.7977,87.1277,CHOYP_LOC100211409.1.1|m.4742
2.58005,2.54895,9.12045,112.04295,24.24825,86.1549,2.3005,50.8524,11.94965,13.8654,6.9902,14.5213,CHOYP_LOC100377173.1.2|m.37699
13.6917,11.1001,13.37175,17.6622,12.14825,30.72405,12.24955,24.7847,10.37415,15.28195,12.98485,18.629,CHOYP_LOC100211409.1.1|m.4743
0,0,0,0,21.0442,17.72405,0,9.58475,0,5.31335,8.86645,4.6503,CHOYP_TSP_09282.1.1|m.18814
0,2.1898,5.16295,1.98955,3.70635,2.01235,1.8921,2.1923,0,2.3939,0,0,CHOYP_LOC100199246.1.1|m.43478
2.50655,1.30465,3.05165,3.4507,2.2146,3.5109,5.5911,3.77085,5.88545,6.9615,5.9664,4.8605,CHOYP_LOC100217869.1.2|m.29774
15.2883,20.6951,24.9304,18.72825,27.13785,9.5516,18.2228,20.6316,24.04055,17.10625,19.4646,9.927,CHOYP_BRAFLDRAFT_215789.1.1|m.60405
35.26835,23.70895,32.11925,13.3117,25.90835,24.61305,10.6251,23.63625,13.7708,22.81025,5.6713,17.06655,CHOYP_LOC100232142.1.1|m.19194
45.126,30.33565,41.0967,41.2547,33.1498,31.4924,23.4165,30.2426,17.6198,12.62855,7.24245,43.65405,CHOYP_MCEE.1.1|m.62224
2.9426,7.42305,5.3532,6.6605,6.4804,8.20695,5.25335,8.86355,2.7437,4.8833,4.1695,1.46805,CHOYP_LOC100313636.2.3|m.26350
5.79075,3.49095,12.65745,9.4957,14.2919,8.6202,11.29305,13.9648,9.7469,10.2879,8.71005,8.95895,CHOYP_LOC100313649.1.1|m.49801
11.0545,18.0223,13.57215,12.32215,19.6942,14.57425,17.77495,11.19855,27.153,14.8726,16.88005,12.9566,CHOYP_LOC100313653.1.1|m.61188
9.80925,4.92695,3.0188,13.46495,10.76575,24.9894,12.94895,34.3583,22.70415,16.27855,2.38465,11.8259,CHOYP_MEC2.3.4|m.30735
0,1.2019,4.1225,4.1307,11.9711,6.32015,5.0372,8.01025,4.22585,5.0224,2.1287,0,CHOYP_LOC100313664.1.1|m.37913
5.80585,4.5645,8.6497,12.44135,12.56945,6.0272,12.0512,13.66085,11.9982,9.35035,6.70925,1.9339,CHOYP_LOC100366428.1.1|m.3739
0,0,0,3.2028,0,0,0,1.78995,0,5.86255,4.9237,1.7519,CHOYP_LOC100366536.3.3|m.51739
0,5.87025,7.0716,5.31235,28.2316,10.83735,7.71955,2.93595,5.4347,6.4591,2.8336,5.6317,CHOYP_LOC100366575.1.1|m.29959
1.0739,0,0,0.98215,0.9964,0.55235,0,1.11715,0.56195,0.65005,0,1.60795,CHOYP_ANR11.1.1|m.56842
1.2093,1.22655,0,2.176,1.0857,3.286,5.18815,3.56855,1.1705,0,1.17645,1.18665,CHOYP_LOC100366577.1.2|m.17884
39.1,43.82655,47.65445,56.0123,44.87015,46.3834,43.30705,40.6507,43.629,45.84055,43.9452,44.0936,CHOYP_LOC100366799.1.2|m.37253
18.6014,13.48125,26.03345,19.55695,16.53685,17.462,23.84875,18.8145,17.459,23.7786,17.5945,12.96425,CHOYP_BRAFLDRAFT_216204.1.1|m.30654
53.22025,59.7405,50.4798,59.34225,31.3948,44.1995,78.70935,119.42155,52.58945,46.16495,88.75735,40.2231,CHOYP_LOC100366813.1.6|m.2829
98.9524,97.4272,71.07595,76.68175,73.99635,80.50615,90.3483,71.2529,85.4939,93.09955,137.96125,98.42335,CHOYP_LOC100366813.4.6|m.31116
1.8145,1.826,4.2389,1.6246,3.07615,0,3.0984,1.82805,1.7098,0,1.6634,1.7337,CHOYP_LOC100367014.1.1|m.18505
29.3198,14.7674,33.08515,17.18425,35.1023,35.08845,33.43325,33.6959,31.36615,32.51845,31.59115,24.31935,CHOYP_LOC100367051.1.1|m.13013
0,0,0,0,0,0,0,0,0,0,0,1.84215,CHOYP_RS3A.4.15|m.15366
2.65525,0,1.66455,1.27765,4.69195,4.95425,0,3.9946,1.26865,1.5336,6.1942,1.33405,CHOYP_LOC100367053.1.1|m.18595
1.7978,0.96705,0,3.3023,3.97305,3.34965,4.0103,0.96815,0.90705,1.0447,4.251,1.74315,CHOYP_LOC100367166.1.1|m.1262
1.82735,2.1417,0,2.1938,0.99795,1.0516,0.87675,0.84855,0.7966,0.9408,1.59055,2.1861,CHOYP_LOC100367237.2.2|m.47349
0,0,0.2543,0.2016,0.78855,0.2068,0.50335,0.3924,0.3577,0,0,0,CHOYP_LOC100367237.1.2|m.43812
19.8917,19.3104,20.5772,14.77185,18.82435,21.24695,20.91025,22.9025,24.77985,25.35355,22.84825,22.0899,CHOYP_LOC100367312.7.13|m.37565
0,1.0875,0,0.96985,2.6978,0,2.7269,0,0,1.1753,0,1.03355,CHOYP_LOC100367394.1.2|m.34992
3.76075,5.5675,0,0,0,0,0,3.6887,0,2.0756,0,1.82925,CHOYP_LOC100367535.1.2|m.4730
1.3098,3.7567,6.05305,4.5221,7.67885,4.63825,7.7863,5.00935,2.42015,5.5288,12.90775,2.46625,CHOYP_LOC100367604.1.1|m.52334
0,0,0.8366,1.24355,0,0.6538,1.1836,0,0,1.4924,0,0,CHOYP_BRAFLDRAFT_217424.2.2|m.44576
1.9063,0,4.5822,0,4.98375,3.51115,3.3494,0,0,0,3.53815,0,CHOYP_LOC100367637.1.1|m.55661
27.5655,18.87565,23.99365,23.86895,20.4593,25.2931,26.3086,24.31865,31.76655,24.1299,26.86015,22.4567,CHOYP_LOC100367726.1.2|m.47322
3.74985,4.77855,2.29825,7.77885,5.83535,4.4052,3.35985,5.7059,4.4325,3.14365,3.5888,3.6651,CHOYP_LOC100367949.3.3|m.63228
1.86685,5.4177,2.23475,0,11.082,8.36595,6.38065,10.8362,8.41775,2.0531,6.8155,5.27685,CHOYP_LOC100367949.2.3|m.55056
3.56895,3.6213,0,1.1496,5.2898,0,0,1.26455,0,0,3.35615,5.7618,CHOYP_LOC100367954.1.2|m.66390
0,7.93795,0,2.47865,0,0,0,2.73255,0,0,0,0,CHOYP_LOC100367954.2.2|m.66596
2.3898,2.42465,0,0.78115,0,0,0,0.85755,3.0654,0,3.0814,3.83115,CHOYP_BRAFLDRAFT_118103.1.1|m.41767
14.1443,19.3176,14.65815,17.4663,38.16535,25.1089,29.5953,18.5711,22.52885,15.75015,23.9419,12.3627,CHOYP_LOC100367974.1.3|m.19352
3.4894,2.3617,2.84505,1.13045,0,1.14315,1.07615,1.2111,0,0,2.20275,1.1857,CHOYP_LOC100367908.2.2|m.55212
21.90025,11.13265,4.52945,10.0448,13.0009,17.21065,19.83915,3.71025,13.7856,20.4599,27.89325,21.44555,CHOYP_LOC100368194.1.1|m.59989
17.01535,21.83005,22.56705,26.8002,21.82605,21.61515,21.99785,26.4409,21.71065,18.8898,23.25205,16.47355,CHOYP_LOC100368658.1.1|m.16577
